position_mm,intensity
22.133977453196454,0.054435205592927915
22.230259810614204,0.05395611867695538
22.326542168031953,0.053483268025363295
22.42282452544971,0.05301654695894653
22.519106882867458,0.05255585104537297
22.615389240285207,0.052101078043296334
22.711671597702964,0.05165212784806594
22.807953955120713,0.05120890243897702
22.904236312538462,0.05077130582801648
23.000518669956218,0.0503392440100533
23.096801027373967,0.04991262491443127
23.193083384791716,0.04949135835791618
23.289365742209473,0.049075355998958514
23.385648099627222,0.04866453129322701
23.48193045704497,0.04825879945037581
23.578212814462727,0.04785807739200587
23.674495171880476,0.047462283710783204
23.770777529298226,0.04707133863067936
23.86705988671598,0.04668516396829825
23.96334224413373,0.046303683095256454
24.05962460155148,0.04592682090158473
24.155906958969236,0.04555450376012049
24.252189316386985,0.04518665949185896
24.348471673804735,0.04482321733223582
24.44475403122249,0.04446410789831268
24.54103638864024,0.04410926315683761
24.63731874605799,0.04375861639315559
24.733601103475745,0.04341210218094205
24.829883460893495,0.043069656352736185
24.926165818311244,0.0427312159712494
25.022448175729,0.0423967193014263
